Yaw,Pitch,Roll,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,Temperature,Pressure,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatS,LinAccelX,LinAccelY,LinAccelZ,LinAccelN,LinAccelE,LinAccelD
+056.436,+060.640,-003.368,+08.3476,+00.5346,-04.8880,-00.204951,-00.165221,+00.299629,+024.73,+098.22,-0.310,-0.034,+0.030,+08.3476,+00.5346,-04.8880,-00.213856,-00.157929,+00.316405,-0.260946,+0.432649,+0.421048,+0.753287,-00.2168,+00.3594,-00.0582,-00.3931,+00.0504,+00.1501
+056.788,+060.575,-003.186,+08.6352,-00.1853,-04.6238,-00.200618,-00.132823,+00.255962,+024.71,+098.22,-0.310,-0.033,+0.030,+08.6352,-00.1853,-04.6238,-00.209523,-00.125531,+00.272738,-0.260853,+0.432079,+0.422799,+0.752665,+00.1049,-00.4527,+00.1803,+00.4959,-00.0495,+00.0094
+056.959,+060.503,-003.136,+08.6136,+00.0477,-04.6753,-00.284518,-00.216930,+00.139732,+024.72,+098.22,-0.310,-0.031,+0.030,+08.6136,+00.0477,-04.6753,-00.293423,-00.209638,+00.156508,-0.26092,+0.431391,+0.423874,+0.752432,+00.1331,-00.3469,+00.2302,+00.4337,+00.0545,+00.0067
+057.228,+060.398,-003.066,+08.4149,+00.4705,-04.8603,-00.167917,-00.172901,+00.245272,+024.71,+098.21,-0.311,-0.031,+0.031,+08.4149,+00.4705,-04.8603,-00.176822,-00.165609,+00.262048,-0.261104,+0.430343,+0.425572,+0.75201,-00.1006,+00.2117,-00.0294,-00.2225,+00.0421,+00.0674
+057.450,+060.370,-002.865,+08.1758,+00.0624,-04.7945,-00.008246,-00.063788,+00.226757,+024.73,+098.22,-0.311,-0.035,+0.034,+08.1758,+00.0624,-04.7945,-00.017151,-00.056496,+00.243533,-0.260524,+0.430396,+0.426331,+0.75175,-00.3648,-00.1988,-00.0701,+00.0452,-00.3048,+00.2874
+057.731,+060.321,-002.665,+08.2627,+00.2195,-03.9185,-00.080491,-00.137272,+00.219790,+024.73,+098.22,-0.311,-0.033,+0.034,+08.2627,+00.2195,-03.9185,-00.089396,-00.129981,+00.236566,-0.260093,+0.430177,+0.42752,+0.751349,-00.2463,-00.0059,+00.9254,+00.3325,+00.5960,+00.6718
+057.918,+060.228,-002.582,+08.6096,+00.0328,-04.5895,-00.202175,-00.263423,+00.173889,+024.73,+098.23,-0.312,-0.033,+0.035,+08.6096,+00.0328,-04.5895,-00.211080,-00.256132,+00.190665,-0.259917,+0.429444,+0.428618,+0.751204,+00.0773,-00.2096,+00.3973,+00.3700,+00.2297,+00.1347
+058.149,+060.088,-002.480,+08.8740,+00.1680,-05.6852,-00.130016,-00.244849,+00.178203,+024.71,+098.22,-0.312,-0.031,+0.034,+08.8740,+00.1680,-05.6852,-00.138921,-00.237557,+00.194979,-0.259608,+0.428371,+0.430024,+0.75112,+00.3848,-00.0433,-00.8059,-00.1998,-00.4696,-00.7341
+058.338,+060.031,-002.345,+08.9758,+00.0632,-05.9464,-00.025232,-00.111171,+00.201888,+024.71,+098.23,-0.311,-0.030,+0.038,+08.9758,+00.0632,-05.9464,-00.034137,-00.103879,+00.218664,-0.259227,+0.428071,+0.430874,+0.750936,+00.4613,-00.1062,-01.0965,-00.2467,-00.6877,-00.9447
+058.586,+060.008,-002.102,+08.8933,-00.2345,-05.4561,+00.084529,-00.039727,+00.192250,+024.71,+098.22,-0.312,-0.031,+0.036,+08.8933,-00.2345,-05.4561,+00.075624,-00.032436,+00.209026,-0.258482,+0.428271,+0.43164,+0.750639,+00.4110,-00.4141,-00.5638,+00.2304,-00.4563,-00.6300
+058.732,+060.006,-001.925,+08.6642,-00.5297,-04.8996,+00.138549,-00.013192,+00.130317,+024.71,+098.22,-0.313,-0.032,+0.038,+08.6642,-00.5297,-04.8996,+00.129644,-00.005901,+00.147093,-0.25786,+0.428599,+0.431936,+0.750494,+00.1872,-00.6752,-00.0830,+00.6007,-00.3163,-00.1923
+058.826,+059.991,-001.764,+08.6009,-00.5543,-04.4962,+00.147522,-00.051923,+00.037825,+024.71,+098.23,-0.312,-0.032,+0.036,+08.6009,-00.5543,-04.4962,+00.138616,-00.044631,+00.054601,-0.257103,+0.428893,+0.431981,+0.750561,+00.1200,-00.7051,+00.3996,+00.8123,+00.0049,+00.1067
+058.829,+059.962,-001.688,+08.3839,-00.6635,-04.4614,+00.217419,-00.067149,-00.042197,+024.71,+098.22,-0.312,-0.031,+0.037,+08.3839,-00.6635,-04.4614,+00.208514,-00.059857,-00.025420,-0.25651,+0.428984,+0.431773,+0.750832,-00.0260,-00.7969,+00.4032,+00.8558,-00.1013,+00.2361
+058.732,+059.929,-001.598,+08.2360,-00.6560,-03.8633,+00.339336,-00.068904,-00.124115,+024.72,+098.22,-0.312,-0.029,+0.040,+08.2360,-00.6560,-03.8633,+00.330431,-00.061612,-00.107339,-0.255436,+0.42932,+0.430868,+0.751525,-00.2395,-00.7928,+01.0421,+01.0681,+00.2881,+00.7403
+058.587,+059.878,-001.534,+08.1066,-00.7804,-03.2073,+00.494893,-00.154014,-00.221432,+024.72,+098.22,-0.310,-0.027,+0.039,+08.1066,-00.7804,-03.2073,+00.485988,-00.146723,-00.204656,-0.254287,+0.42954,+0.429784,+0.752409,-00.3664,-00.8764,+01.6641,+01.3744,+00.6550,+01.1635
+058.243,+059.733,-001.539,+07.9601,-00.5286,-03.0669,+00.509026,-00.298062,-00.371331,+024.71,+098.22,-0.309,-0.025,+0.041,+07.9601,-00.5286,-03.0669,+00.500121,-00.290770,-00.354555,-0.252503,+0.429326,+0.427834,+0.754241,-00.4987,-00.6611,+01.8676,+01.2438,+00.8489,+01.3807
+057.921,+059.551,-001.618,+07.9693,+00.6107,-03.0492,+00.501022,-00.466848,-00.384083,+024.71,+098.23,-0.308,-0.027,+0.043,+07.9693,+00.6107,-03.0492,+00.492117,-00.459556,-00.367306,-0.251161,+0.428529,+0.426373,+0.755968,-00.5984,+00.4332,+01.9865,+00.3280,+01.4444,+01.5159
+057.515,+059.204,-001.749,+08.5884,+00.3781,-04.7351,+00.313922,-00.647027,-00.415241,+024.71,+098.21,-0.305,-0.025,+0.048,+08.5884,+00.3781,-04.7351,+00.305017,-00.639735,-00.398465,-0.24926,+0.426611,+0.424873,+0.758522,+00.1757,+00.2251,+00.2768,-00.0241,+00.3967,-00.0127
+057.237,+058.931,-001.870,+08.6870,+01.1046,-05.8947,+00.322059,-00.602761,-00.330413,+024.71,+098.22,-0.302,-0.025,+0.050,+08.6870,+01.1046,-05.8947,+00.313154,-00.595469,-00.313636,-0.248047,+0.424938,+0.424013,+0.760338,+00.3221,+00.8939,-00.7185,-00.9880,+00.0723,-00.6615
+057.008,+058.650,-001.803,+08.6929,+00.8155,-06.0562,+00.516199,-00.445226,-00.212493,+024.71,+098.22,-0.300,-0.025,+0.055,+08.6929,+00.8155,-06.0562,+00.507294,-00.437934,-00.195716,-0.245747,+0.423797,+0.422785,+0.762403,+00.3290,+00.6552,-00.9634,-00.8880,-00.2208,-00.7927
+056.892,+058.476,-001.670,+08.5987,+00.4259,-05.3563,+00.558375,-00.407603,-00.154175,+024.71,+098.23,-0.299,-0.023,+0.057,+08.5987,+00.4259,-05.3563,+00.549470,-00.400311,-00.137399,-0.243819,+0.423365,+0.421862,+0.763771,+00.2672,+00.3517,-00.3340,-00.3702,+00.0580,-00.4077
+056.735,+058.226,-001.452,+08.4556,-00.1585,-05.2010,+00.650050,-00.454852,-00.189931,+024.71,+098.23,-0.296,-0.021,+0.062,+08.4556,-00.1585,-05.2010,+00.641145,-00.447560,-00.173155,-0.240889,+0.422816,+0.420489,+0.76576,+00.1297,-00.2892,-00.0456,+00.2623,-00.1294,-00.1304
+056.559,+058.031,-001.303,+08.2986,-00.2701,-05.4143,+00.727255,-00.446195,-00.261157,+024.71,+098.22,-0.296,-0.020,+0.064,+08.2986,-00.2701,-05.4143,+00.718350,-00.438903,-00.244381,-0.238545,+0.422416,+0.419139,+0.767453,+00.0467,-00.4003,-00.2171,+00.2545,-00.3499,-00.1497
+056.256,+057.766,-001.100,+08.3173,-00.2196,-05.0105,+00.846440,-00.494440,-00.328589,+024.71,+098.22,-0.294,-0.015,+0.067,+08.3173,-00.2196,-05.0105,+00.837535,-00.487148,-00.311813,-0.235121,+0.421997,+0.416866,+0.769974,+00.0330,-00.3199,+00.2123,+00.3749,-00.0072,+00.0886
+055.990,+057.523,-001.008,+07.9880,-00.2055,-04.7091,+00.687722,-00.591432,-00.373588,+024.71,+098.22,-0.291,-0.015,+0.070,+07.9880,-00.2055,-04.7091,+00.678816,-00.584140,-00.356812,-0.232654,+0.421225,+0.415209,+0.772039,-00.2806,-00.3141,+00.4621,+00.3899,+00.0309,+00.4878
+055.581,+057.132,-000.994,+07.9551,+00.2958,-04.1020,+00.624949,-00.729949,-00.429291,+024.71,+098.23,-0.288,-0.013,+0.073,+07.9551,+00.2958,-04.1020,+00.616044,-00.722657,-00.412515,-0.22967,+0.419447,+0.413136,+0.775006,-00.2709,+00.2036,+01.2124,+00.3055,+00.8432,+00.8835
+055.271,+056.747,-001.022,+07.9122,+00.8722,-03.8380,+00.503643,-00.962403,-00.409339,+024.71,+098.21,-0.282,-0.013,+0.079,+07.9122,+00.8722,-03.8380,+00.494738,-00.955111,-00.392562,-0.227373,+0.417344,+0.411862,+0.777493,-00.3121,+00.7428,+01.4898,-00.0264,+01.3122,+01.0705
+054.936,+056.098,-001.029,+07.9856,+00.6728,-03.9359,+00.498919,-01.199994,-00.345261,+024.71,+098.23,-0.280,-0.009,+0.082,+07.9856,+00.6728,-03.9359,+00.490014,-01.192702,-00.328485,-0.223918,+0.413545,+0.410808,+0.781075,-00.1432,+00.5747,+01.5259,+00.1839,+01.3099,+00.9640
+054.703,+055.527,-001.013,+07.8590,+00.7800,-04.5132,+00.452317,-01.374007,-00.342053,+024.71,+098.22,-0.276,-0.010,+0.090,+07.8590,+00.7800,-04.5132,+00.443412,-01.366715,-00.325277,-0.220957,+0.410138,+0.410194,+0.784032,-00.1389,+00.6112,+01.1126,-00.0355,+01.0415,+00.7380
+054.431,+054.697,-001.071,+07.7439,+01.0619,-04.9272,+00.216974,-01.490518,-00.299187,+024.71,+098.22,-0.271,-0.007,+0.097,+07.7439,+01.0619,-04.9272,+00.208069,-01.483226,-00.282411,-0.217475,+0.404725,+0.410024,+0.787898,-00.2488,+00.9561,+00.7317,-00.5336,+00.9208,+00.6155
+054.312,+054.007,-001.195,+08.0758,+00.8989,-05.5527,-00.138098,-01.648145,-00.170124,+024.71,+098.22,-0.265,-0.006,+0.102,+08.0758,+00.8989,-05.5527,-00.147003,-01.640852,-00.153347,-0.215492,+0.399729,+0.41085,+0.790559,+00.0974,+00.8595,+00.3124,-00.5309,+00.7451,+00.0942
+054.244,+053.023,-001.407,+08.1854,+00.1879,-06.1337,-00.310705,-01.754815,-00.116812,+024.71,+098.22,-0.257,-0.003,+0.110,+08.1854,+00.1879,-06.1337,-00.319610,-01.747522,-00.100036,-0.213266,+0.392254,+0.412799,+0.793884,+00.3614,+00.0433,-00.2447,-00.0179,+00.0389,-00.4365
+054.194,+052.250,-001.602,+07.8165,-00.5556,-05.9767,-00.349996,-01.838177,-00.171545,+024.71,+098.21,-0.251,-0.004,+0.114,+07.8165,-00.5556,-05.9767,-00.358901,-01.830884,-00.154769,-0.211727,+0.386243,+0.414403,+0.796403,+00.2783,-00.6218,-00.0771,+00.5779,-00.2650,-00.2566
+054.028,+051.139,-002.063,+07.5255,-00.2870,-05.8902,-00.707851,-01.969443,-00.253500,+024.71,+098.23,-0.243,-0.006,+0.122,+07.5255,-00.2870,-05.8902,-00.716756,-01.962151,-00.236724,-0.210477,+0.377078,+0.416579,+0.799984,-00.1006,-00.5082,+00.2507,+00.4896,-00.1747,+00.2470
+053.922,+050.255,-002.502,+07.3408,-00.4377,-05.4899,-00.820354,-02.085822,-00.258520,+024.71,+098.22,-0.237,-0.003,+0.128,+07.3408,-00.4377,-05.4899,-00.829259,-02.078530,-00.241743,-0.210093,+0.369433,+0.418643,+0.80257,-00.1757,-00.6445,+00.7488,+00.7793,+00.0317,+00.6313
+053.762,+049.033,-003.095,+07.0981,-00.4504,-05.5525,-00.799485,-02.140049,-00.324514,+024.71,+098.23,-0.229,-0.006,+0.130,+07.0981,-00.4504,-05.5525,-00.808390,-02.132757,-00.307738,-0.209469,+0.358874,+0.421224,+0.806165,-00.2971,-00.7971,+00.8591,+00.8915,-00.0515,+00.8150
+053.597,+048.103,-003.460,+06.6947,+00.1420,-05.4970,-00.429733,-02.156490,-00.416489,+024.71,+098.22,-0.220,-0.006,+0.137,+06.6947,+00.1420,-05.4970,-00.438638,-02.149198,-00.399713,-0.208274,+0.351185,+0.422505,+0.809185,-00.5756,-00.3250,+01.0603,+00.4576,+00.1819,+01.1483
+053.374,+046.856,-003.764,+06.5644,+00.3332,-05.3721,-00.186425,-02.172601,-00.412691,+024.71,+098.22,-0.208,-0.007,+0.145,+06.5644,+00.3332,-05.3721,-00.195330,-02.165308,-00.395915,-0.205397,+0.341514,+0.423538,+0.813509,-00.5815,-00.1065,+01.3107,+00.3514,+00.4388,+01.3235
+053.233,+045.880,-003.943,+06.6514,+00.3931,-05.5307,-00.184908,-02.295957,-00.386435,+024.73,+098.23,-0.198,-0.005,+0.151,+06.6514,+00.3931,-05.5307,-00.193813,-02.288665,-00.369658,-0.202841,+0.334066,+0.424325,+0.816826,-00.3763,-00.1172,+01.3798,+00.4558,+00.5732,+01.2340
+053.085,+044.507,-004.218,+06.6383,+01.3019,-07.0193,-00.318044,-02.413294,-00.359060,+024.71,+098.22,-0.188,-0.005,+0.159,+06.6383,+01.3019,-07.0193,-00.326949,-02.406001,-00.342283,-0.199584,+0.323342,+0.425766,+0.821182,-00.2271,+00.7882,-00.0536,-00.7695,+00.2778,+00.0797
+053.043,+043.511,-004.317,+06.3524,+02.0023,-08.9445,-00.054339,-02.229308,-00.201086,+024.71,+098.22,-0.177,-0.003,+0.163,+06.3524,+02.0023,-08.9445,-00.063244,-02.222015,-00.184310,-0.19669,+0.315783,+0.426927,+0.824213,-00.3369,+01.4595,-01.6484,-01.9366,-00.3596,-01.0399
+053.122,+042.396,-004.175,+06.6511,+01.4289,-09.5951,+00.239768,-01.847949,-00.019432,+024.71,+098.22,-0.169,-0.001,+0.170,+06.6511,+01.4289,-09.5951,+00.230863,-01.840656,-00.002655,-0.191957,+0.308029,+0.428397,+0.827495,+00.0476,+00.9022,-02.3816,-01.5477,-00.8524,-01.8348
+053.220,+041.718,-003.974,+06.4325,+00.8193,-09.5538,+00.334228,-01.496161,+00.058516,+024.71,+098.22,-0.157,+0.003,+0.178,+06.4325,+00.8193,-09.5538,+00.325323,-01.488868,+00.075292,-0.188364,+0.303652,+0.429343,+0.829445,-00.0760,+00.3556,-02.3611,-01.1354,-01.1996,-01.7259
+053.369,+040.949,-003.669,+06.2239,+00.5941,-08.2059,+00.388270,-01.324566,+00.101043,+024.71,+098.22,-0.151,+0.007,+0.183,+06.2239,+00.5941,-08.2059,+00.379365,-01.317274,+00.117820,-0.183794,+0.298909,+0.430494,+0.831593,-00.1948,+00.1208,-00.8239,-00.4668,-00.5141,-00.4992
+053.493,+040.400,-003.489,+06.2578,-00.1553,-06.9559,+00.174682,-01.311751,+00.114169,+024.71,+098.23,-0.145,+0.008,+0.185,+06.2578,-00.1553,-06.9559,+00.165777,-01.304458,+00.130945,-0.180837,+0.295356,+0.431551,+0.832962,-00.0947,-00.5216,+00.2965,+00.4874,-00.1862,+00.3109
+053.614,+039.599,-003.381,+06.1194,-00.4415,-06.4185,+00.012857,-01.456748,+00.037604,+024.71,+098.22,-0.139,+0.010,+0.189,+06.1194,-00.4415,-06.4185,+00.003952,-01.449456,+00.054380,-0.177469,+0.289678,+0.433057,+0.834897,-00.1232,-00.8865,+01.1147,+01.0438,+00.0354,+00.9762
+053.669,+038.923,-003.428,+06.1622,-00.3478,-06.3378,-00.262624,-01.641040,-00.029340,+024.71,+098.23,-0.130,+0.012,+0.192,+06.1622,-00.3478,-06.3378,-00.271529,-01.633748,-00.012564,-0.175499,+0.284432,+0.434325,+0.836457,+00.0182,-00.8381,+01.2908,+01.1185,+00.2390,+01.0300
+053.724,+037.909,-003.654,+05.8561,+00.0696,-06.4825,-00.509696,-01.832864,-00.055919,+024.71,+098.22,-0.119,+0.012,+0.201,+05.8561,+00.0696,-06.4825,-00.518601,-01.825572,-00.039143,-0.173592,+0.275994,+0.436365,+0.838617,-00.1612,-00.4229,+01.2290,+00.6575,+00.3149,+01.0880
+053.769,+037.071,-003.933,+05.7921,+00.3142,-07.0706,-00.791762,-02.003841,-00.068993,+024.71,+098.22,-0.111,+0.011,+0.202,+05.7921,+00.3142,-07.0706,-00.800667,-01.996549,-00.052216,-0.172679,+0.268653,+0.438217,+0.840223,-00.0547,-00.2952,+00.8338,+00.4692,+00.2389,+00.7128
+053.826,+035.902,-004.399,+05.4716,+01.1253,-08.2322,-00.854397,-02.042535,-00.084300,+024.71,+098.22,-0.099,+0.013,+0.205,+05.4716,+01.1253,-08.2322,-00.863302,-02.035243,-00.067524,-0.17196,+0.258098,+0.44083,+0.842309,-00.2716,+00.5168,-00.3224,-00.6508,-00.0590,-00.1333
+053.905,+035.072,-004.659,+05.3877,+01.1216,-08.8274,-00.646715,-01.896748,+00.006002,+024.71,+098.22,-0.088,+0.011,+0.207,+05.3877,+01.1216,-08.8274,-00.655620,-01.889455,+00.022779,-0.171006,+0.250789,+0.44275,+0.843703,-00.2385,+00.5513,-00.8233,-00.7979,-00.2752,-00.5712
+054.031,+034.058,-004.908,+05.4131,+00.5783,-08.5483,-00.514369,-01.750937,+00.004936,+024.71,+098.22,-0.081,+0.012,+0.209,+05.4131,+00.5783,-08.5483,-00.523274,-01.743645,+00.021713,-0.16937,+0.242063,+0.445086,+0.845351,-00.0717,-00.1159,-00.4642,-00.0582,-00.3443,-00.3348
+054.097,+033.330,-005.082,+05.2804,+00.6016,-08.0548,-00.491723,-01.700279,-00.046876,+024.71,+098.22,-0.071,+0.014,+0.213,+05.2804,+00.6016,-08.0548,-00.500628,-01.692987,-00.030099,-0.168107,+0.235847,+0.446542,+0.846591,-00.1089,-00.1236,+00.0278,+00.0568,-00.1273,+00.0921
+054.182,+032.330,-005.430,+05.1921,+00.7466,-08.2535,-00.793517,-01.793111,-00.052034,+024.71,+098.23,-0.058,+0.011,+0.213,+05.1921,+00.7466,-08.2535,-00.802422,-01.785818,-00.035257,-0.167148,+0.226859,+0.448649,+0.848122,-00.0455,-00.0365,-00.0150,+00.0045,-00.0583,+00.0146
+054.265,+031.549,-005.835,+04.9527,+01.6594,-07.7952,-00.808420,-01.823698,+00.035128,+024.71,+098.23,-0.049,+0.011,+0.217,+04.9527,+01.6594,-07.7952,-00.817326,-01.816406,+00.051905,-0.16741,+0.219282,+0.45062,+0.849018,-00.0187,+00.9176,+00.2565,-00.7220,+00.6042,+00.1477
+054.429,+030.502,-006.191,+05.2039,-00.0446,-08.6707,-00.906321,-01.852054,+00.028939,+024.71,+098.22,-0.038,+0.009,+0.215,+05.2039,-00.0446,-08.6707,-00.915226,-01.844761,+00.045716,-0.166454,+0.209765,+0.453206,+0.850233,+00.2329,-00.9546,-00.2815,+00.8611,-00.4795,-00.2706
+054.512,+029.693,-006.592,+04.9778,-00.2838,-08.5849,-01.002593,-01.912734,-00.105278,+024.71,+098.23,-0.028,+0.009,+0.221,+04.9778,-00.2838,-08.5849,-01.011498,-01.905442,-00.088502,-0.166558,+0.201951,+0.455042,+0.851124,+00.1572,-01.2962,-00.0740,+01.1563,-00.6109,-00.0125
+054.528,+028.606,-007.047,+04.6745,+00.5034,-09.3194,-00.704038,-01.873007,-00.258800,+024.71,+098.22,-0.017,+0.007,+0.218,+04.6745,+00.5034,-09.3194,-00.712943,-01.865715,-00.242024,-0.165893,+0.191908,+0.456546,+0.85277,-00.0146,-00.5515,-00.7861,+00.3189,-00.6618,-00.6186
+054.503,+027.865,-007.319,+04.2914,+01.5077,-10.0023,-00.525283,-01.630959,-00.276461,+024.71,+098.22,-0.002,+0.005,+0.221,+04.2914,+01.5077,-10.0023,-00.534188,-01.623667,-00.259685,-0.165097,+0.185255,+0.45718,+0.854055,-00.2542,+00.2646,-01.3844,-00.5824,-00.6683,-01.1249
+054.499,+027.036,-007.514,+04.3233,+01.8625,-09.6632,-00.259974,-01.378729,-00.174278,+024.71,+098.23,+0.006,+0.006,+0.220,+04.3233,+01.8625,-09.6632,-00.268879,-01.371437,-00.157502,-0.163436,+0.178188,+0.457844,+0.855522,-00.1284,+00.7217,-01.0146,-00.8313,-00.1618,-00.9217
+054.541,+026.495,-007.551,+04.2200,+01.5080,-08.7454,-00.074992,-01.231742,-00.074115,+024.70,+098.22,+0.012,+0.008,+0.222,+04.2200,+01.5080,-08.7454,-00.083897,-01.224450,-00.057338,-0.161744,+0.173881,+0.458445,+0.856407,-00.1296,+00.4323,-00.2189,-00.4638,+00.0380,-00.1872
+054.606,+025.803,-007.534,+04.1854,+00.9418,-07.4762,+00.004294,-01.229728,-00.084034,+024.71,+098.22,+0.019,+0.010,+0.222,+04.1854,+00.9418,-07.4762,-00.004611,-01.222436,-00.067257,-0.159097,+0.168597,+0.459184,+0.857563,-00.0775,-00.2143,+01.2650,+00.3208,+00.3711,+01.1880
+054.633,+025.228,-007.526,+04.0967,+00.6433,-06.5619,-00.017271,-01.406937,-00.159827,+024.71,+098.22,+0.027,+0.010,+0.221,+04.0967,+00.6433,-06.5619,-00.026176,-01.399644,-00.143050,-0.156908,+0.164222,+0.459598,+0.858592,-00.0727,-00.4744,+02.1556,+00.6578,+00.6020,+02.0203
+054.640,+024.301,-007.603,+04.0606,+00.6698,-07.1101,-00.185182,-01.691418,-00.240875,+024.69,+098.21,+0.040,+0.012,+0.221,+04.0606,+00.6698,-07.1101,-00.194087,-01.684126,-00.224099,-0.153974,+0.156847,+0.46009,+0.860237,+00.0302,-00.5112,+01.7374,+00.6679,+00.4629,+01.6188
+054.636,+023.522,-007.729,+03.7188,+01.1465,-08.3752,-00.303297,-01.822265,-00.271340,+024.71,+098.22,+0.051,+0.013,+0.222,+03.7188,+01.1465,-08.3752,-00.312202,-01.814973,-00.254564,-0.151958,+0.150406,+0.460476,+0.861539,-00.1406,-00.1452,+00.7005,+00.1307,+00.0984,+00.7105
+054.638,+022.484,-007.915,+03.5350,+01.6484,-09.4849,-00.320456,-01.785653,-00.253853,+024.71,+098.22,+0.061,+0.018,+0.222,+03.5350,+01.6484,-09.4849,-00.329361,-01.778360,-00.237077,-0.149405,+0.141731,+0.461017,+0.863165,-00.2105,+00.4023,-00.5218,-00.5055,-00.1481,-00.4483
+054.665,+021.758,-008.034,+03.3717,+01.9188,-10.0420,-00.257597,-01.647187,-00.162498,+024.71,+098.22,+0.072,+0.019,+0.220,+03.3717,+01.9188,-10.0420,-00.266502,-01.639895,-00.145722,-0.147555,+0.135666,+0.461536,+0.86418,-00.2499,+00.6164,-01.0155,-00.7504,-00.2486,-00.9213
+054.744,+020.865,-008.099,+03.3208,+02.1165,-09.8608,-00.117760,-01.531132,-00.087417,+024.71,+098.22,+0.080,+0.020,+0.220,+03.3208,+02.1165,-09.8608,-00.126665,-01.523840,-00.070640,-0.144721,+0.128475,+0.462392,+0.8653,-00.1675,+00.8273,-00.8006,-00.8540,+00.0154,-00.7899
+054.838,+020.237,-008.098,+03.2847,+02.1024,-09.2957,-00.055497,-01.476933,+00.011121,+024.71,+098.22,+0.089,+0.023,+0.219,+03.2847,+02.1024,-09.2957,-00.064402,-01.469640,+00.027897,-0.142401,+0.123554,+0.463213,+0.865962,-00.1631,+00.8545,-00.3311,-00.8309,+00.2085,-00.3640
+055.011,+019.394,-008.067,+03.2001,+01.5918,-08.7104,-00.037005,-01.519439,+00.067378,+024.71,+098.22,+0.102,+0.023,+0.216,+03.2001,+01.5918,-08.7104,-00.045910,-01.512147,+00.084155,-0.139091,+0.117011,+0.464612,+0.866659,-00.0520,+00.2955,+00.4362,-00.2436,+00.2689,+00.3856
+055.142,+018.729,-008.061,+03.0555,+01.3865,-08.6812,-00.095723,-01.596927,+00.044910,+024.71,+098.23,+0.110,+0.026,+0.216,+03.0555,+01.3865,-08.6812,-00.104628,-01.589635,+00.061686,-0.136605,+0.111783,+0.465689,+0.867167,-00.0231,+00.0717,+00.5202,-00.0379,+00.1974,+00.4857
+055.315,+017.817,-008.087,+02.8270,+01.3623,-08.8584,-00.143791,-01.634330,+00.043024,+024.70,+098.21,+0.117,+0.026,+0.213,+02.8270,+01.3623,-08.8584,-00.152696,-01.627037,+00.059801,-0.133408,+0.104487,+0.467114,+0.867807,-00.1697,+00.0506,+00.3729,-00.1133,+00.0166,+00.3966
+055.446,+017.124,-008.116,+02.7414,+01.1892,-09.1460,-00.156969,-01.655822,+00.043142,+024.71,+098.22,+0.128,+0.027,+0.211,+02.7414,+01.1892,-09.1460,-00.165874,-01.648529,+00.059918,-0.131034,+0.0989059,+0.468184,+0.868246,-00.1557,-00.0960,+00.1830,+00.0051,-00.1146,+00.2319
+055.607,+016.198,-008.157,+02.6369,+01.0261,-09.5674,-00.112656,-01.633753,+00.010878,+024.69,+098.22,+0.136,+0.028,+0.210,+02.6369,+01.0261,-09.5674,-00.121561,-01.626461,+00.027654,-0.127834,+0.0914626,+0.469483,+0.868838,-00.0952,-00.3083,-00.2576,+00.1971,-00.3171,-00.1763
+055.704,+015.529,-008.163,+02.4021,+00.9874,-09.9463,-00.066870,-01.560435,-00.032082,+024.70,+098.21,+0.148,+0.030,+0.206,+02.4021,+00.9874,-09.9463,-00.075775,-01.553142,-00.015306,-0.125312,+0.0861964,+0.470237,+0.869336,-00.1744,-00.3558,-00.5832,+00.1852,-00.5004,-00.4608
+055.817,+014.677,-008.166,+02.3963,+01.2038,-09.9412,-00.032416,-01.486962,-00.043200,+024.71,+098.22,+0.156,+0.030,+0.203,+02.3963,+01.2038,-09.9412,-00.041321,-01.479670,-00.026424,-0.122039,+0.079535,+0.471085,+0.869977,-00.0851,-00.1419,-00.5631,+00.0597,-00.3046,-00.4982
+055.897,+014.064,-008.136,+02.1709,+01.3596,-09.8445,+00.048476,-01.430927,-00.032776,+024.70,+098.23,+0.164,+0.030,+0.201,+02.1709,+01.3596,-09.8445,+00.039571,-01.423635,-00.015999,-0.119428,+0.0748735,+0.471652,+0.870446,-00.1758,+00.0049,-00.4609,-00.1079,-00.2670,-00.4006
+056.028,+013.264,-008.098,+02.0935,+01.2192,-09.2470,+00.006580,-01.421721,+00.021875,+024.69,+098.22,+0.170,+0.033,+0.199,+02.0935,+01.2192,-09.2470,-00.002326,-01.414428,+00.038651,-0.116026,+0.0687625,+0.472577,+0.870908,-00.1535,-00.1235,+00.1904,+00.0221,-00.1381,+00.2357
+056.134,+012.639,-008.085,+02.1522,+00.6955,-08.6220,-00.028263,-01.512945,+00.003053,+024.71,+098.23,+0.177,+0.033,+0.195,+02.1522,+00.6955,-08.6220,-00.037168,-01.505652,+00.019829,-0.113488,+0.0639214,+0.473328,+0.871204,+00.0106,-00.5772,+00.7748,+00.4932,-00.0950,+00.8254
+056.241,+011.729,-008.111,+02.1162,+00.2496,-08.5335,-00.096244,-01.642835,-00.091414,+024.69,+098.21,+0.189,+0.037,+0.190,+02.1162,+00.2496,-08.5335,-00.105149,-01.635543,-00.074638,-0.11009,+0.0567286,+0.474063,+0.871738,+00.1253,-01.1034,+00.9598,+00.9887,-00.2429,+01.0573
